book_id,authors,original_title,image_url
128066,"Władysław Szpilman, Anthea Bell",Śmierć Miasta ,https://images.gr-assets.com/books/1491050715m/128066.jpg
16033902,Maya Banks,Rush,https://images.gr-assets.com/books/1359943771m/16033902.jpg
3052106,"Ian Edginton, Oscar Wilde, I.N.J. Culbard",The Picture of Dorian Gray: A Graphic Novel ,https://images.gr-assets.com/books/1328766635m/3052106.jpg
11557,Robert McCammon,Swan Song,https://images.gr-assets.com/books/1445981000m/11557.jpg
22522805,Kazuo Ishiguro,The Buried Giant,https://images.gr-assets.com/books/1451444392m/22522805.jpg
68494,China Miéville,Perdido Street Station,https://images.gr-assets.com/books/1393537963m/68494.jpg
4070493,Carrie Jones,Need,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
2442,Terry Pratchett,Witches Abroad,https://images.gr-assets.com/books/1403326937m/2442.jpg
721012,"Geoffrey Crayon, Washington Irving, William L. Hedges","The Sketch Book of Geoffrey Crayon, Gent",https://images.gr-assets.com/books/1309285607m/721012.jpg
117,Frank Herbert,Heretics of Dune,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
772852,"David Wilkerson, John Sherrill, Elizabeth Sherrill",The Cross and the Switchblade,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
346087,Jim Butcher,Captain's Fury,https://images.gr-assets.com/books/1315083292m/346087.jpg
9912994,Chuck Palahniuk,Damned,https://images.gr-assets.com/books/1296236310m/9912994.jpg
222458,Cynthia Lord,Rules,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
8584686,Karen Russell,Swamplandia!,https://images.gr-assets.com/books/1320536498m/8584686.jpg
49353,Michael Connelly,The Last Coyote,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
2715,Mark Kurlansky,Salt: A World History,https://images.gr-assets.com/books/1414608893m/2715.jpg
31173,"Charlotte Brontë, A.S. Byatt, Μαρία Λαϊνά, Ignes Sodre",Villette,https://images.gr-assets.com/books/1320412741m/31173.jpg
10552338,Neal Stephenson,Reamde,https://images.gr-assets.com/books/1305993115m/10552338.jpg
34502,Terry Pratchett,Soul Music,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
14740588,Janet Evanovich,Notorious Nineteen,https://images.gr-assets.com/books/1345653049m/14740588.jpg
6117055,Richard Dawkins,The Greatest Show on Earth: The Evidence for Evolution,https://images.gr-assets.com/books/1302127919m/6117055.jpg
392297,Frank Miller,Sin City Volume 1: The Hard Goodbye,https://images.gr-assets.com/books/1470924635m/392297.jpg
356896,Og Mandino,The Greatest Salesman in the World,https://images.gr-assets.com/books/1403192719m/356896.jpg
3758,Ian Fleming,Casino Royale,https://images.gr-assets.com/books/1497801490m/3758.jpg
83144,Paullina Simons,The Bronze Horseman,https://images.gr-assets.com/books/1327921996m/83144.jpg
11346,Toni Morrison,Sula,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
17999892,A.G. Riddle,The Atlantis Gene,https://images.gr-assets.com/books/1385398066m/17999892.jpg
7148256,Philippa Gregory,The Red Queen,https://images.gr-assets.com/books/1281335912m/7148256.jpg
6642402,Julie James,Something About You,https://images.gr-assets.com/books/1327933063m/6642402.jpg
105552,Dr. Seuss,Mr. Brown Can Moo! Can You?,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
10607,"Stephen King, Peter Straub",Black House ,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
15719,"Neil Gaiman, Andy Kubert, Richard Isanove, Peter Sanderson",Marvel 1602,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
26722,Vince Flynn,Act of Treason,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
13330761,Peter Heller,The Dog Stars,https://images.gr-assets.com/books/1388122817m/13330761.jpg
19494,John le Carré,The Spy Who Came In from the Cold,https://images.gr-assets.com/books/1327719782m/19494.jpg
133664,Jim Butcher,Academ's Fury,https://images.gr-assets.com/books/1381026900m/133664.jpg
13162,James Patterson,When the Wind Blows,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6443834,"Haruki Murakami, 村上 春樹",1Q84 Book 1 [Ichi-kyū-hachi-yon],https://images.gr-assets.com/books/1329955413m/6443834.jpg
4004,"Paulo Coelho, Alan R. Clarke",O Diário de um Mago,https://images.gr-assets.com/books/1307909268m/4004.jpg
383028,Lee Child,The Hard Way,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
231821,Sheila Burnford,The Incredible Journey,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
13529,Geraldine Brooks,March,https://images.gr-assets.com/books/1327935441m/13529.jpg
13359067,"Lee Child, Dick Hill",A Wanted Man,https://images.gr-assets.com/books/1333623254m/13359067.jpg
22369,"Grant Morrison, Frank Quitely",All-Star Superman (Volume 1),https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
12177850,George R.R. Martin,A Song of Ice and Fire,https://images.gr-assets.com/books/1339340118m/12177850.jpg
16158558,Nora Roberts,Dark Witch,https://images.gr-assets.com/books/1480131721m/16158558.jpg
7198988,Alyson Noel,Dark Flame,https://images.gr-assets.com/books/1362336376m/7198988.jpg
25734248,Fiona Barton,The Widow,https://images.gr-assets.com/books/1449178687m/25734248.jpg
6255144,Patrick Carman,The Black Circle,https://images.gr-assets.com/books/1357211043m/6255144.jpg
15820748,Kiera Cass,The Prince,https://images.gr-assets.com/books/1354127071m/15820748.jpg
16069030,Marie Rutkoski,The Winner's Curse,https://images.gr-assets.com/books/1377023523m/16069030.jpg
71332,Sapphire,Push,https://images.gr-assets.com/books/1414633395m/71332.jpg
17465515,"Elena Ferrante, Ann Goldstein",Storia del nuovo cognome,https://images.gr-assets.com/books/1501012849m/17465515.jpg
70539,Arthur C. Clarke,2010: Odyssey Two,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6406018,Atsushi Ohkubo,ソウルイーター 1,https://images.gr-assets.com/books/1443900841m/6406018.jpg
15803059,William Kent Krueger,Ordinary Grace,https://images.gr-assets.com/books/1358264094m/15803059.jpg
14839,David Baldacci,Last Man Standing,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
118944,Gene Luen Yang,American Born Chinese,https://images.gr-assets.com/books/1317066615m/118944.jpg
1335184,"Eugene Bradley Coco, Ron Dias, Walt Disney Company",Peter Pan (Little Golden Book),https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
15990969,K.A. Tucker,Ten Tiny Breaths,https://images.gr-assets.com/books/1368808763m/15990969.jpg
7141642,David Mitchell,The Thousand Autumns of Jacob de Zoet,https://images.gr-assets.com/books/1320540908m/7141642.jpg
18525,Christopher Marlowe,The Tragical History of the Life and Death of Doctor Faustus,https://images.gr-assets.com/books/1392156779m/18525.jpg
84145,Sherrilyn Kenyon,Dance with the Devil,https://images.gr-assets.com/books/1388703603m/84145.jpg
6614,Candace Bushnell,Lipstick Jungle,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
79379,James Patterson,Violets Are Blue,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
180116,"Anthony Robbins, Tony Robbins, Frederick L. Covan","Awaken the Giant Within: How to Take Immediate Control of Your Mental, Emotional, Physical and Financial Destiny!",https://images.gr-assets.com/books/1415677371m/180116.jpg
30246,Laurell K. Hamilton,"Blue Moon (Anita Blake, Vampire Hunter, #8)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
30242,Laurell K. Hamilton,"Burnt Offerings (Anita Blake, Vampire Hunter, #7)",https://images.gr-assets.com/books/1289528358m/30242.jpg
19286669,Diane Chamberlain,The Silent Sister,https://images.gr-assets.com/books/1406526579m/19286669.jpg
9597,Kurt Vonnegut Jr.,Player Piano,https://images.gr-assets.com/books/1488041609m/9597.jpg
10155,Arthur Conan Doyle,The Lost World ,https://images.gr-assets.com/books/1320504012m/10155.jpg
34511,Terry Pratchett,Monstrous Regiment,https://images.gr-assets.com/books/1375908503m/34511.jpg
60931,Octavia E. Butler,Kindred,https://images.gr-assets.com/books/1339423248m/60931.jpg
8282,"Laura Ingalls Wilder, Garth Williams","The Long Winter (Little House, #6)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
525488,"Henry Cloud, John Townsend",Boundaries,https://images.gr-assets.com/books/1406403521m/525488.jpg
17378508,Maggie Stiefvater,"Blue Lily, Lily Blue",https://images.gr-assets.com/books/1477103826m/17378508.jpg
43945,"Philip Roth, Luca Marinelli",Portnoy's Complaint,https://images.gr-assets.com/books/1327929440m/43945.jpg
815716,"John C. Maxwell, Zig Ziglar",The 21 Irrefutable Laws of Leadership,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
51019,Margaret Atwood,Cat's Eye,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
15783307,J. Sterling,The Perfect Game,https://images.gr-assets.com/books/1345824139m/15783307.jpg
7540092,Patrick Ness,Monsters of Men,https://images.gr-assets.com/books/1467392755m/7540092.jpg
8647,Orson Scott Card,Shadow of the Giant,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
10128428,Brian Selznick,Wonderstruck,https://images.gr-assets.com/books/1327885739m/10128428.jpg
748862,Sarah Ban Breathnach,Simple Abundance:  A Daybook of Comfort and Joy,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9917938,Moira Young,Blood Red Road ,https://images.gr-assets.com/books/1293651959m/9917938.jpg
13131,"James Patterson, Maxine Paetro",The 6th Target,https://images.gr-assets.com/books/1336275870m/13131.jpg
40395,"Edgar Rice Burroughs, John Seelye",A Princess of Mars,https://images.gr-assets.com/books/1332272118m/40395.jpg
17262203,Margaret Atwood,MaddAddam,https://images.gr-assets.com/books/1366394020m/17262203.jpg
77770,"Laura Ingalls Wilder, Garth Williams",These Happy Golden Years,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
19596,Victoria Finlay,Color: A Natural History of the Palette,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5357,John Grisham,Skipping Christmas,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
24244,Michael Connelly,,https://images.gr-assets.com/books/1372241876m/24244.jpg
12022079,Kristin Hannah,Home Front,https://images.gr-assets.com/books/1344319152m/12022079.jpg
16117506,Christina Lauren,Beautiful Stranger,https://images.gr-assets.com/books/1359073239m/16117506.jpg
127459,Libba Bray,The Sweet Far Thing,https://images.gr-assets.com/books/1358704741m/127459.jpg
5197,Ernest J. Gaines,A Lesson Before Dying,https://images.gr-assets.com/books/1405866945m/5197.jpg
178357,David Sedaris,SantaLand Diaries,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
24820165,Nicholas Sparks,See Me,https://images.gr-assets.com/books/1439564033m/24820165.jpg
7415016,Sophie Kinsella,Mini Shopaholic,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
857448,"Gene Zion, Margaret Bloy Graham",,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
18144115,Jennifer Weiner,,https://images.gr-assets.com/books/1394567549m/18144115.jpg
393199,George Orwell,Down and Out in Paris and London,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6081685,Hiro Fujiwara,会長はメイド様! 1,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
381102,Nick Bantock,Griffin & Sabine: An Extraordinary Correspondence,https://images.gr-assets.com/books/1356716196m/381102.jpg
14061957,Leigh Bardugo,Ruin and Rising,https://images.gr-assets.com/books/1392398530m/14061957.jpg
3503947,أحمد خالد توفيق,يوتوبيا,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
421549,Jennifer Weiner,Certain Girls,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
13152194,Cheryl Strayed,Tiny Beautiful Things: Advice on Love and Life from Dear Sugar,https://images.gr-assets.com/books/1339807006m/13152194.jpg
743599,Karen Marie Moning,Beyond the Highland Mist,https://images.gr-assets.com/books/1348924088m/743599.jpg
15654,Ann Rule,The Stranger Beside Me,https://images.gr-assets.com/books/1330072383m/15654.jpg
3054684,Claudia Gray,Stargazer,https://images.gr-assets.com/books/1306376986m/3054684.jpg
7668,Michael Crichton,Rising Sun,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
136167,Sidney Sheldon,The Other Side of Midnight,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
7936809,Michael Connelly,The Reversal,https://images.gr-assets.com/books/1421934033m/7936809.jpg
10065,"Louis Sachar, Joel Schick",Wayside School is Falling Down,https://images.gr-assets.com/books/1405055796m/10065.jpg
7274337,"Julie Orringer, Arthur Morey",The Invisible Bridge,https://images.gr-assets.com/books/1274139506m/7274337.jpg
15861491,Pittacus Lore,The Fall of Five,https://images.gr-assets.com/books/1375365364m/15861491.jpg
56759,"Thomas Hardy, Keith Wilson",The Mayor of Casterbridge,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
8732,John Steinbeck,The Red Pony,https://images.gr-assets.com/books/1391231816m/8732.jpg
498389,Jo Nesbø,Marekors ,https://images.gr-assets.com/books/1328611163m/498389.jpg
5159,Alice Hoffman,Here on Earth ,https://images.gr-assets.com/books/1388299278m/5159.jpg
119091,"Anne Rice, Tim Curry",Taltos,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
190361,Laurell K. Hamilton,"Obsidian Butterfly (Anita Blake, Vampire Hunter, #9)",https://images.gr-assets.com/books/1327139907m/190361.jpg
9268487,Peter V. Brett,The Daylight War,https://images.gr-assets.com/books/1360777092m/9268487.jpg
1248179,John Grisham,The Appeal,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
13830,Tamora Pierce,The Woman Who Rides Like a Man,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
8680417,Ben Aaronovitch,Rivers of London,https://images.gr-assets.com/books/1389055317m/8680417.jpg
9303,Marian Keyes,Lucy Sullivan is Getting Married,https://images.gr-assets.com/books/1407707569m/9303.jpg
34501,Terry Pratchett,A Hat Full of Sky,https://images.gr-assets.com/books/1319037274m/34501.jpg
50365,Vikram Seth,A Suitable Boy,https://images.gr-assets.com/books/1329421639m/50365.jpg
22738563,Chimamanda Ngozi Adichie,We Should All Be Feminists,https://images.gr-assets.com/books/1430821222m/22738563.jpg
8087906,Patricia Briggs,River Marked,https://images.gr-assets.com/books/1305738320m/8087906.jpg
4135,Amy Sedaris,I Like You: Hospitality Under the Influence,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
22320,William Gibson,Pattern Recognition,https://images.gr-assets.com/books/1288326931m/22320.jpg
21936809,Peter  Swanson,The Kind Worth Killing,https://images.gr-assets.com/books/1417981750m/21936809.jpg
11525,Patricia Schultz,"1,000 Places to See Before You Die",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
355916,"Angie Sage, Mark Zug",Physik,https://images.gr-assets.com/books/1398052658m/355916.jpg
6667,"Roald Dahl, Quentin Blake",Boy: Tales of Childhood,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
10890,Anne Lamott,Traveling Mercies: Some Thoughts on Faith,https://images.gr-assets.com/books/1403182174m/10890.jpg
184657,Vince Flynn,Memorial Day,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
13836,Tamora Pierce,"Wild Magic (Immortals, #1)",https://images.gr-assets.com/books/1166573613m/13836.jpg
30013,Isaac Asimov,Prelude to Foundation,https://images.gr-assets.com/books/1335782474m/30013.jpg
56728,Max Lucado,You Are Special: A Story for Everyone,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
18798983,Renee Ahdieh,The Wrath & the Dawn,https://images.gr-assets.com/books/1417956963m/18798983.jpg
6260997,"Nicholas D. Kristof, Sheryl WuDunn",Half the Sky: Turning Oppression into Opportunity for Women Worldwide,https://images.gr-assets.com/books/1320486170m/6260997.jpg
10798418,"Daniel Handler, Maira Kalman",Why We Broke Up,https://images.gr-assets.com/books/1348728685m/10798418.jpg
18243700,Sarah J. Maas,The Assassin's Blade,https://images.gr-assets.com/books/1384362444m/18243700.jpg
2807199,Curtis Sittenfeld,American Wife,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
29394,Jim Butcher,Cursor's Fury,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
334176,Mary Doria Russell,The Sparrow,https://images.gr-assets.com/books/1230829367m/334176.jpg
10910,Jodi Picoult,Mercy,https://images.gr-assets.com/books/1299040130m/10910.jpg
20727654,Charlie N. Holmberg,The Paper Magician,https://images.gr-assets.com/books/1405618531m/20727654.jpg
6023056,Steve Harvey,"Act Like a Lady, Think Like a Man",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
10335318,Candice Millard,,https://images.gr-assets.com/books/1327883084m/10335318.jpg
89724,"Shirley Jackson, Jonathan Lethem",We Have Always Lived in the Castle,https://images.gr-assets.com/books/1415357189m/89724.jpg
56405,Emerson Eggerichs,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
2761626,Michael Connelly,The Brass Verdict,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
216442,Timothy Zahn,Star Wars: Dark Force Rising,https://images.gr-assets.com/books/1451092000m/216442.jpg
17262159,Lee Child,Never Go Back ,https://images.gr-assets.com/books/1467947214m/17262159.jpg
183656,Gail Carson Levine,The Two Princesses of Bamarre,https://images.gr-assets.com/books/1442734248m/183656.jpg
228630,"Richard Wright, Jerry W. Ward Jr.",Black Boy: A Record of Youth and Childhood,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5167,Lalita Tademy,Cane River,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
43884,Terry Goodkind,"Phantom (Sword of Truth, #10)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
29582,Isaac Asimov,Foundation and Earth,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
10058,"James D. Bradley, Ron Powers",Flags of Our Fathers,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
99111,"A.A. Milne, Ernest H. Shepard",Winnie-the-Pooh & The House at Pooh Corner,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
112803,Mahatma Gandhi,An Autobiography or The Story of My Experiments with Truth,https://images.gr-assets.com/books/1320560971m/112803.jpg
2265,"Lance Armstrong, Sally Jenkins",It's Not About the Bike: My Journey Back to Life,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
45546,Stephen E. Ambrose,Undaunted Courage,https://images.gr-assets.com/books/1408925996m/45546.jpg
18803640,Helen Macdonald,H is for Hawk,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
21423525,David Nicholls,Us,https://images.gr-assets.com/books/1406116779m/21423525.jpg
66695,R.A. Salvatore,Sojourn (Dark Elf #3),https://images.gr-assets.com/books/1322861953m/66695.jpg
6393082,"Christopher Yost, Orson Scott Card, Pasqual Ferry, Frank D'Armata",,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6218007,"Karuho Shiina, Tomo Kimura",君に届け 1,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
182425,Dean Koontz,False Memory,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
34510,Terry Pratchett,Moving Pictures,https://images.gr-assets.com/books/1320456553m/34510.jpg
12513614,C.J. Roberts,Captive in the Dark,https://images.gr-assets.com/books/1315343569m/12513614.jpg
81959,James Allen,,https://images.gr-assets.com/books/1303439193m/81959.jpg
2082136,Mary Roach,Bonk: The Curious Coupling of Science and Sex,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
544257,Rachel Caine,Midnight Alley,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
23278537,"Nina George, Simon Pare",Das Lavendelzimmer ,https://images.gr-assets.com/books/1412462018m/23278537.jpg
13562049,Ian McEwan,Sweet Tooth,https://images.gr-assets.com/books/1344373046m/13562049.jpg
17333880,Abbi Glines,"Twisted Perfection (Perfection, #1)",https://images.gr-assets.com/books/1360904964m/17333880.jpg
19675,Tom Clancy,Executive Orders,https://images.gr-assets.com/books/1419127064m/19675.jpg
8592946,Ann Voskamp,One Thousand Gifts,https://images.gr-assets.com/books/1393970725m/8592946.jpg
156427,Robert Bloch,Psycho,https://images.gr-assets.com/books/1393286878m/156427.jpg
45100,Robin Hobb,Ship of Magic,https://images.gr-assets.com/books/1360507722m/45100.jpg
148337,"Alistair MacLean, Clint Willis",Where Eagles Dare ,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
41977,Maeve Binchy,Circle of Friends,https://images.gr-assets.com/books/1342486126m/41977.jpg
23513349,Rupi Kaur,milk and honey,https://images.gr-assets.com/books/1491595510m/23513349.jpg
5720,Tom Clancy,Rainbow Six,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
16788,Neil Gaiman,Fragile Things: Short Fictions and Wonders,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
8196732,Rosamund Lupton,Sister,https://images.gr-assets.com/books/1320189763m/8196732.jpg
20518872,"Liu Cixin, Ken Liu",三体,https://images.gr-assets.com/books/1415428227m/20518872.jpg
48002,Terry Pratchett,Thief of Time,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
154798,"Mark Millar, Kilian Plunkett, Andrew Robinson, Walden Wong, Dave Johnson",Superman: Red Son,https://images.gr-assets.com/books/1298557533m/154798.jpg
227593,Julia Glass,Three Junes,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
52309,"Benjamin Franklin, Lewis Leary",,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
1858013,Timothy J. Keller,The Reason for God: Belief in an Age of Skepticism,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
12891107,Mark  Lawrence,King of Thorns,https://images.gr-assets.com/books/1322539112m/12891107.jpg
12160906,Jeffrey Archer,The Sins of the Father,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
187811,Meg Cabot,Shadowland,https://images.gr-assets.com/books/1327886166m/187811.jpg
3047849,Sara Shepard,Killer ,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4898,"W. Chan Kim, Renée Mauborgne",Blue Ocean Strategy: How to Create Uncontested Market Space and Make Competition Irrelevant,https://images.gr-assets.com/books/1416445924m/4898.jpg
6431790,James Patterson,Fang,https://images.gr-assets.com/books/1344269411m/6431790.jpg
8546358,Sarah Addison Allen,The Peach Keeper ,https://images.gr-assets.com/books/1320549305m/8546358.jpg
815234,"Audrey Wood, Don    Wood",The Napping House,https://images.gr-assets.com/books/1410229873m/815234.jpg
27239265,Matthew FitzSimmons,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
33453,Christopher Moore,You Suck ,https://images.gr-assets.com/books/1331323414m/33453.jpg
18104607,Jamie McGuire,Beautiful Oblivion,https://images.gr-assets.com/books/1398284779m/18104607.jpg
77711,Vernor Vinge,A Fire Upon The Deep,https://images.gr-assets.com/books/1333915005m/77711.jpg
6709,Eckhart Tolle,"Practicing the Power of Now: Essential Teachings, Meditations, and Exercises from The Power of Now",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
19469,Caroline B. Cooney,The Face on the Milk Carton,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
413158,Robert Lopshire,Put Me in the Zoo,https://images.gr-assets.com/books/1327947254m/413158.jpg
6448470,Sophie Jordan,"Firelight (Firelight, #1)",https://images.gr-assets.com/books/1269737893m/6448470.jpg
9809,"Italo Calvino, William Weaver",Le città invisibili,https://images.gr-assets.com/books/1468623303m/9809.jpg
11096647,Jessica Park,Flat-Out Love ,https://images.gr-assets.com/books/1333821470m/11096647.jpg
17905709,Richard Flanagan,The Narrow Road to the Deep North,https://images.gr-assets.com/books/1374734363m/17905709.jpg
26582,"A.N. Roquelaure, Anne Rice",The Claiming of Sleeping Beauty,https://images.gr-assets.com/books/1340735794m/26582.jpg
6114607,Jennifer Worth, Call the midwife : a true story of the East End in the 1950s,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
10882,Hunter S. Thompson,Hell's Angels,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9758764,Jennifer Weiner,Then Came You,https://images.gr-assets.com/books/1308787263m/9758764.jpg
395922,L.J. Smith,The Awakening,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
73070,Susan Elizabeth Phillips,It Had to Be You,https://images.gr-assets.com/books/1297088239m/73070.jpg
13707738,Michael   Lewis,Boomerang: Travels in the New Third World,https://images.gr-assets.com/books/1345046879m/13707738.jpg
7227174,Jennifer Weiner,Fly Away Home,https://images.gr-assets.com/books/1267210300m/7227174.jpg
14662,"Stendhal, Roger Gard",Le Rouge et le Noir,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
16183,Philippa Gregory,The Virgin's Lover,https://images.gr-assets.com/books/1441424964m/16183.jpg
332775,Catherine Fisher,Incarceron,https://images.gr-assets.com/books/1327414514m/332775.jpg
10800916,C.C. Hunter,Awake at Dawn,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
